guid,title,updated,resource_url,local_path
2d4e429c-cdb7-4233-b48f-fe6c74fe445b,2d4e429c-cdb7-4233-b48f-fe6c74fe445b,2019-04-01T09:41:24.4400000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/2d4e429c-cdb7-4233-b48f-fe6c74fe445b,tweede_kamer_documents\2d4e429c-cdb7-4233-b48f-fe6c74fe445b_2d4e429c-cdb7-4233-b48f-fe6c74fe445b.bin
85d196e2-8927-476f-8326-01d422812a78,85d196e2-8927-476f-8326-01d422812a78,2019-04-01T09:41:44.4270000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/85d196e2-8927-476f-8326-01d422812a78,tweede_kamer_documents\85d196e2-8927-476f-8326-01d422812a78_85d196e2-8927-476f-8326-01d422812a78.bin
e8490baa-0f47-4dd8-97d2-d6c404ba9658,e8490baa-0f47-4dd8-97d2-d6c404ba9658,2019-04-01T09:41:53.8930000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/e8490baa-0f47-4dd8-97d2-d6c404ba9658,tweede_kamer_documents\e8490baa-0f47-4dd8-97d2-d6c404ba9658_e8490baa-0f47-4dd8-97d2-d6c404ba9658.bin
3d53def3-ae33-4b07-8bb0-270bf7264751,3d53def3-ae33-4b07-8bb0-270bf7264751,2019-04-01T09:42:04.4270000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/3d53def3-ae33-4b07-8bb0-270bf7264751,tweede_kamer_documents\3d53def3-ae33-4b07-8bb0-270bf7264751_3d53def3-ae33-4b07-8bb0-270bf7264751.bin
9877f449-d2eb-4419-a57f-d4d59cb003ee,9877f449-d2eb-4419-a57f-d4d59cb003ee,2019-04-01T09:42:15.0670000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/9877f449-d2eb-4419-a57f-d4d59cb003ee,tweede_kamer_documents\9877f449-d2eb-4419-a57f-d4d59cb003ee_9877f449-d2eb-4419-a57f-d4d59cb003ee.bin
3d12dd47-d654-42f0-a943-8c3f63f89380,3d12dd47-d654-42f0-a943-8c3f63f89380,2019-04-01T09:42:23.6770000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/3d12dd47-d654-42f0-a943-8c3f63f89380,tweede_kamer_documents\3d12dd47-d654-42f0-a943-8c3f63f89380_3d12dd47-d654-42f0-a943-8c3f63f89380.bin
5c5e4001-035f-40aa-85c2-40b42b1b901e,5c5e4001-035f-40aa-85c2-40b42b1b901e,2019-04-01T09:42:34.6600000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/5c5e4001-035f-40aa-85c2-40b42b1b901e,tweede_kamer_documents\5c5e4001-035f-40aa-85c2-40b42b1b901e_5c5e4001-035f-40aa-85c2-40b42b1b901e.bin
6d036794-a21b-4663-8ca2-04f9db7d7615,6d036794-a21b-4663-8ca2-04f9db7d7615,2019-04-01T09:42:45.1900000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/6d036794-a21b-4663-8ca2-04f9db7d7615,tweede_kamer_documents\6d036794-a21b-4663-8ca2-04f9db7d7615_6d036794-a21b-4663-8ca2-04f9db7d7615.bin
932fb291-6747-4647-96a0-55b1e8abc89a,932fb291-6747-4647-96a0-55b1e8abc89a,2019-04-01T09:42:54.6430000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/932fb291-6747-4647-96a0-55b1e8abc89a,tweede_kamer_documents\932fb291-6747-4647-96a0-55b1e8abc89a_932fb291-6747-4647-96a0-55b1e8abc89a.bin
2ea8c313-6fb6-40ee-9801-b410a0fbbd93,2ea8c313-6fb6-40ee-9801-b410a0fbbd93,2019-04-01T09:43:05.5830000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/2ea8c313-6fb6-40ee-9801-b410a0fbbd93,tweede_kamer_documents\2ea8c313-6fb6-40ee-9801-b410a0fbbd93_2ea8c313-6fb6-40ee-9801-b410a0fbbd93.bin
1fea2877-0e0e-4c48-b2a9-179308507ed3,1fea2877-0e0e-4c48-b2a9-179308507ed3,2019-04-01T09:43:13.0030000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/1fea2877-0e0e-4c48-b2a9-179308507ed3,tweede_kamer_documents\1fea2877-0e0e-4c48-b2a9-179308507ed3_1fea2877-0e0e-4c48-b2a9-179308507ed3.bin
0698933c-6d0f-4703-b128-9f849d6f29a1,0698933c-6d0f-4703-b128-9f849d6f29a1,2019-04-01T09:43:25.5970000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/0698933c-6d0f-4703-b128-9f849d6f29a1,tweede_kamer_documents\0698933c-6d0f-4703-b128-9f849d6f29a1_0698933c-6d0f-4703-b128-9f849d6f29a1.bin
964aa8c0-7bfc-4457-8528-97f86660443b,964aa8c0-7bfc-4457-8528-97f86660443b,2019-04-01T09:43:35.0370000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/964aa8c0-7bfc-4457-8528-97f86660443b,tweede_kamer_documents\964aa8c0-7bfc-4457-8528-97f86660443b_964aa8c0-7bfc-4457-8528-97f86660443b.bin
00828a01-2da0-4c17-83a6-7b6a6c212f0d,00828a01-2da0-4c17-83a6-7b6a6c212f0d,2019-04-01T09:43:44.4730000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/00828a01-2da0-4c17-83a6-7b6a6c212f0d,tweede_kamer_documents\00828a01-2da0-4c17-83a6-7b6a6c212f0d_00828a01-2da0-4c17-83a6-7b6a6c212f0d.bin
34f6b0e0-f790-42b8-a0b7-5fdd81223fd3,34f6b0e0-f790-42b8-a0b7-5fdd81223fd3,2019-04-01T09:43:54.9570000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/34f6b0e0-f790-42b8-a0b7-5fdd81223fd3,tweede_kamer_documents\34f6b0e0-f790-42b8-a0b7-5fdd81223fd3_34f6b0e0-f790-42b8-a0b7-5fdd81223fd3.bin
efba36e8-1ab5-4597-9fc9-6db71bb9756b,efba36e8-1ab5-4597-9fc9-6db71bb9756b,2019-04-01T09:44:05.4730000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/efba36e8-1ab5-4597-9fc9-6db71bb9756b,tweede_kamer_documents\efba36e8-1ab5-4597-9fc9-6db71bb9756b_efba36e8-1ab5-4597-9fc9-6db71bb9756b.bin
e1421e86-9495-451c-b282-e97f8895b81b,e1421e86-9495-451c-b282-e97f8895b81b,2019-04-01T09:44:14.8970000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/e1421e86-9495-451c-b282-e97f8895b81b,tweede_kamer_documents\e1421e86-9495-451c-b282-e97f8895b81b_e1421e86-9495-451c-b282-e97f8895b81b.bin
56c2d9c1-82f0-4631-866a-2dc9aaf45458,56c2d9c1-82f0-4631-866a-2dc9aaf45458,2019-04-01T09:44:25.4100000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/56c2d9c1-82f0-4631-866a-2dc9aaf45458,tweede_kamer_documents\56c2d9c1-82f0-4631-866a-2dc9aaf45458_56c2d9c1-82f0-4631-866a-2dc9aaf45458.bin
04b557c0-99cd-4e17-b1c1-7f65526761e2,04b557c0-99cd-4e17-b1c1-7f65526761e2,2019-04-01T09:44:47.4730000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/04b557c0-99cd-4e17-b1c1-7f65526761e2,tweede_kamer_documents\04b557c0-99cd-4e17-b1c1-7f65526761e2_04b557c0-99cd-4e17-b1c1-7f65526761e2.bin
47a92854-2401-41d0-b909-539d848fc929,47a92854-2401-41d0-b909-539d848fc929,2019-04-01T09:44:54.8170000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/47a92854-2401-41d0-b909-539d848fc929,tweede_kamer_documents\47a92854-2401-41d0-b909-539d848fc929_47a92854-2401-41d0-b909-539d848fc929.bin
00f45c48-7213-4ca8-b799-c2a30b5e0ba3,00f45c48-7213-4ca8-b799-c2a30b5e0ba3,2019-04-01T09:45:14.7870000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/00f45c48-7213-4ca8-b799-c2a30b5e0ba3,tweede_kamer_documents\00f45c48-7213-4ca8-b799-c2a30b5e0ba3_00f45c48-7213-4ca8-b799-c2a30b5e0ba3.bin
923f4de9-2116-4e88-a465-be94025a6bf5,923f4de9-2116-4e88-a465-be94025a6bf5,2019-04-01T09:45:26.3500000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/923f4de9-2116-4e88-a465-be94025a6bf5,tweede_kamer_documents\923f4de9-2116-4e88-a465-be94025a6bf5_923f4de9-2116-4e88-a465-be94025a6bf5.bin
23c75725-1036-4973-af8d-b297b89c9214,23c75725-1036-4973-af8d-b297b89c9214,2019-04-01T09:45:33.6930000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/23c75725-1036-4973-af8d-b297b89c9214,tweede_kamer_documents\23c75725-1036-4973-af8d-b297b89c9214_23c75725-1036-4973-af8d-b297b89c9214.bin
76021cd1-140e-4568-8390-e5583ed25f8d,76021cd1-140e-4568-8390-e5583ed25f8d,2019-04-01T09:45:44.2100000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/76021cd1-140e-4568-8390-e5583ed25f8d,tweede_kamer_documents\76021cd1-140e-4568-8390-e5583ed25f8d_76021cd1-140e-4568-8390-e5583ed25f8d.bin
070735bf-7e55-42d8-b535-0331d05c0c89,070735bf-7e55-42d8-b535-0331d05c0c89,2019-04-01T09:45:54.6930000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/070735bf-7e55-42d8-b535-0331d05c0c89,tweede_kamer_documents\070735bf-7e55-42d8-b535-0331d05c0c89_070735bf-7e55-42d8-b535-0331d05c0c89.bin
3354b886-7252-418a-b635-61098a6ea73a,3354b886-7252-418a-b635-61098a6ea73a,2019-04-01T09:46:03.0870000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/3354b886-7252-418a-b635-61098a6ea73a,tweede_kamer_documents\3354b886-7252-418a-b635-61098a6ea73a_3354b886-7252-418a-b635-61098a6ea73a.bin
324c92b7-9a51-4a9c-9dc6-fb640e7d20b1,324c92b7-9a51-4a9c-9dc6-fb640e7d20b1,2019-04-01T09:46:15.7730000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/324c92b7-9a51-4a9c-9dc6-fb640e7d20b1,tweede_kamer_documents\324c92b7-9a51-4a9c-9dc6-fb640e7d20b1_324c92b7-9a51-4a9c-9dc6-fb640e7d20b1.bin
5503cf7f-9c11-46cb-b6c0-1d2185620993,5503cf7f-9c11-46cb-b6c0-1d2185620993,2019-04-01T09:46:25.3370000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/5503cf7f-9c11-46cb-b6c0-1d2185620993,tweede_kamer_documents\5503cf7f-9c11-46cb-b6c0-1d2185620993_5503cf7f-9c11-46cb-b6c0-1d2185620993.bin
97ee317c-0bd0-4852-8886-eeca51633529,97ee317c-0bd0-4852-8886-eeca51633529,2019-04-01T09:46:35.8370000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/97ee317c-0bd0-4852-8886-eeca51633529,tweede_kamer_documents\97ee317c-0bd0-4852-8886-eeca51633529_97ee317c-0bd0-4852-8886-eeca51633529.bin
73c3f928-7900-498b-9965-e0c7f6e5e6a2,73c3f928-7900-498b-9965-e0c7f6e5e6a2,2019-04-01T09:46:46.3200000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/73c3f928-7900-498b-9965-e0c7f6e5e6a2,tweede_kamer_documents\73c3f928-7900-498b-9965-e0c7f6e5e6a2_73c3f928-7900-498b-9965-e0c7f6e5e6a2.bin
720991d8-21b2-4c0e-b2e0-0674d42513d5,720991d8-21b2-4c0e-b2e0-0674d42513d5,2019-04-01T09:46:55.7900000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/720991d8-21b2-4c0e-b2e0-0674d42513d5,tweede_kamer_documents\720991d8-21b2-4c0e-b2e0-0674d42513d5_720991d8-21b2-4c0e-b2e0-0674d42513d5.bin
4e4c0d4f-8e65-46fe-b2bd-4de0fe27825b,4e4c0d4f-8e65-46fe-b2bd-4de0fe27825b,2019-04-01T09:47:06.2730000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/4e4c0d4f-8e65-46fe-b2bd-4de0fe27825b,tweede_kamer_documents\4e4c0d4f-8e65-46fe-b2bd-4de0fe27825b_4e4c0d4f-8e65-46fe-b2bd-4de0fe27825b.bin
cbc00638-bedf-4d96-8f3b-b0ae84fd97b9,cbc00638-bedf-4d96-8f3b-b0ae84fd97b9,2019-04-01T09:47:16.9130000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/cbc00638-bedf-4d96-8f3b-b0ae84fd97b9,tweede_kamer_documents\cbc00638-bedf-4d96-8f3b-b0ae84fd97b9_cbc00638-bedf-4d96-8f3b-b0ae84fd97b9.bin
371a22ef-15e5-40fc-b38a-4def0fb317ae,371a22ef-15e5-40fc-b38a-4def0fb317ae,2019-04-01T09:47:36.4130000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/371a22ef-15e5-40fc-b38a-4def0fb317ae,tweede_kamer_documents\371a22ef-15e5-40fc-b38a-4def0fb317ae_371a22ef-15e5-40fc-b38a-4def0fb317ae.bin
58c3196e-8719-439a-a682-188ab005639d,58c3196e-8719-439a-a682-188ab005639d,2019-04-01T09:47:44.8200000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/58c3196e-8719-439a-a682-188ab005639d,tweede_kamer_documents\58c3196e-8719-439a-a682-188ab005639d_58c3196e-8719-439a-a682-188ab005639d.bin
ca585cf1-559d-45c2-9612-fbb08ac7b195,ca585cf1-559d-45c2-9612-fbb08ac7b195,2019-04-01T09:47:55.3070000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/ca585cf1-559d-45c2-9612-fbb08ac7b195,tweede_kamer_documents\ca585cf1-559d-45c2-9612-fbb08ac7b195_ca585cf1-559d-45c2-9612-fbb08ac7b195.bin
601ca3f7-7b7f-4b6c-94be-eb5d10908256,601ca3f7-7b7f-4b6c-94be-eb5d10908256,2019-04-01T09:48:04.7570000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/601ca3f7-7b7f-4b6c-94be-eb5d10908256,tweede_kamer_documents\601ca3f7-7b7f-4b6c-94be-eb5d10908256_601ca3f7-7b7f-4b6c-94be-eb5d10908256.bin
24d15dae-f540-4439-8ecf-37e59b0e523a,24d15dae-f540-4439-8ecf-37e59b0e523a,2019-04-01T09:48:16.3370000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/24d15dae-f540-4439-8ecf-37e59b0e523a,tweede_kamer_documents\24d15dae-f540-4439-8ecf-37e59b0e523a_24d15dae-f540-4439-8ecf-37e59b0e523a.bin
a55518bb-af69-4798-be31-ae1ed8d75a34,a55518bb-af69-4798-be31-ae1ed8d75a34,2019-04-01T09:48:25.8070000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/a55518bb-af69-4798-be31-ae1ed8d75a34,tweede_kamer_documents\a55518bb-af69-4798-be31-ae1ed8d75a34_a55518bb-af69-4798-be31-ae1ed8d75a34.bin
76652a45-4bf0-46a2-93b6-836ae31f707b,76652a45-4bf0-46a2-93b6-836ae31f707b,2019-04-01T09:48:35.2600000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/76652a45-4bf0-46a2-93b6-836ae31f707b,tweede_kamer_documents\76652a45-4bf0-46a2-93b6-836ae31f707b_76652a45-4bf0-46a2-93b6-836ae31f707b.bin
f02868e1-4325-4110-a1d5-3b1ce3dee7cd,f02868e1-4325-4110-a1d5-3b1ce3dee7cd,2019-04-01T09:48:54.1500000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/f02868e1-4325-4110-a1d5-3b1ce3dee7cd,tweede_kamer_documents\f02868e1-4325-4110-a1d5-3b1ce3dee7cd_f02868e1-4325-4110-a1d5-3b1ce3dee7cd.bin
681863da-f763-4d3c-bf08-bb8171cc6738,681863da-f763-4d3c-bf08-bb8171cc6738,2019-04-01T09:49:06.7270000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/681863da-f763-4d3c-bf08-bb8171cc6738,tweede_kamer_documents\681863da-f763-4d3c-bf08-bb8171cc6738_681863da-f763-4d3c-bf08-bb8171cc6738.bin
28e9c40a-e330-4d65-b847-82570d7ab7b5,28e9c40a-e330-4d65-b847-82570d7ab7b5,2019-04-01T09:49:16.1970000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/28e9c40a-e330-4d65-b847-82570d7ab7b5,tweede_kamer_documents\28e9c40a-e330-4d65-b847-82570d7ab7b5_28e9c40a-e330-4d65-b847-82570d7ab7b5.bin
e835acfe-d988-40cc-9c53-612acb06afdc,e835acfe-d988-40cc-9c53-612acb06afdc,2019-04-01T09:49:26.6800000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/e835acfe-d988-40cc-9c53-612acb06afdc,tweede_kamer_documents\e835acfe-d988-40cc-9c53-612acb06afdc_e835acfe-d988-40cc-9c53-612acb06afdc.bin
4bfbb54b-5d2d-4bb1-875f-f4239067e161,4bfbb54b-5d2d-4bb1-875f-f4239067e161,2019-04-01T09:49:36.1200000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/4bfbb54b-5d2d-4bb1-875f-f4239067e161,tweede_kamer_documents\4bfbb54b-5d2d-4bb1-875f-f4239067e161_4bfbb54b-5d2d-4bb1-875f-f4239067e161.bin
38278fe2-de27-42cc-8eea-69e55b707f47,38278fe2-de27-42cc-8eea-69e55b707f47,2019-04-01T09:49:44.5400000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/38278fe2-de27-42cc-8eea-69e55b707f47,tweede_kamer_documents\38278fe2-de27-42cc-8eea-69e55b707f47_38278fe2-de27-42cc-8eea-69e55b707f47.bin
16abae03-c397-404d-b79d-ed88ce480587,16abae03-c397-404d-b79d-ed88ce480587,2019-04-01T09:49:57.0270000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/16abae03-c397-404d-b79d-ed88ce480587,tweede_kamer_documents\16abae03-c397-404d-b79d-ed88ce480587_16abae03-c397-404d-b79d-ed88ce480587.bin
c8f5b405-ae2b-4520-a374-48f04bb3cfae,c8f5b405-ae2b-4520-a374-48f04bb3cfae,2019-04-01T09:50:05.3230000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/c8f5b405-ae2b-4520-a374-48f04bb3cfae,tweede_kamer_documents\c8f5b405-ae2b-4520-a374-48f04bb3cfae_c8f5b405-ae2b-4520-a374-48f04bb3cfae.bin
9c3ff155-72d8-4575-9986-db49179d4baa,9c3ff155-72d8-4575-9986-db49179d4baa,2019-04-01T09:50:16.7130000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/9c3ff155-72d8-4575-9986-db49179d4baa,tweede_kamer_documents\9c3ff155-72d8-4575-9986-db49179d4baa_9c3ff155-72d8-4575-9986-db49179d4baa.bin
0d77d91d-0272-4a13-a2db-3bc687df7e48,0d77d91d-0272-4a13-a2db-3bc687df7e48,2019-04-01T09:50:24.9970000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/0d77d91d-0272-4a13-a2db-3bc687df7e48,tweede_kamer_documents\0d77d91d-0272-4a13-a2db-3bc687df7e48_0d77d91d-0272-4a13-a2db-3bc687df7e48.bin
9d791266-504e-488f-856f-b15d0c193851,9d791266-504e-488f-856f-b15d0c193851,2019-04-01T09:50:37.4000000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/9d791266-504e-488f-856f-b15d0c193851,tweede_kamer_documents\9d791266-504e-488f-856f-b15d0c193851_9d791266-504e-488f-856f-b15d0c193851.bin
8bb28bd6-5462-4e73-9b4e-587514dd3990,8bb28bd6-5462-4e73-9b4e-587514dd3990,2019-04-01T09:50:46.7600000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/8bb28bd6-5462-4e73-9b4e-587514dd3990,tweede_kamer_documents\8bb28bd6-5462-4e73-9b4e-587514dd3990_8bb28bd6-5462-4e73-9b4e-587514dd3990.bin
2bf64b7a-ae9e-4292-8985-88b1e2c77b5e,2bf64b7a-ae9e-4292-8985-88b1e2c77b5e,2019-04-01T09:50:55.0730000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/2bf64b7a-ae9e-4292-8985-88b1e2c77b5e,tweede_kamer_documents\2bf64b7a-ae9e-4292-8985-88b1e2c77b5e_2bf64b7a-ae9e-4292-8985-88b1e2c77b5e.bin
3da81c47-3665-401a-9a51-f321e69e966c,3da81c47-3665-401a-9a51-f321e69e966c,2019-04-01T09:51:05.4330000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/3da81c47-3665-401a-9a51-f321e69e966c,tweede_kamer_documents\3da81c47-3665-401a-9a51-f321e69e966c_3da81c47-3665-401a-9a51-f321e69e966c.bin
d773fe0f-a8a8-45f5-98a9-1d9bf48f15f1,d773fe0f-a8a8-45f5-98a9-1d9bf48f15f1,2019-04-01T09:51:16.8400000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/d773fe0f-a8a8-45f5-98a9-1d9bf48f15f1,tweede_kamer_documents\d773fe0f-a8a8-45f5-98a9-1d9bf48f15f1_d773fe0f-a8a8-45f5-98a9-1d9bf48f15f1.bin
67fc1750-5f34-4f46-93eb-79af55605f00,67fc1750-5f34-4f46-93eb-79af55605f00,2019-04-01T09:51:25.1370000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/67fc1750-5f34-4f46-93eb-79af55605f00,tweede_kamer_documents\67fc1750-5f34-4f46-93eb-79af55605f00_67fc1750-5f34-4f46-93eb-79af55605f00.bin
ce06006e-78a5-4c89-b819-5c867410e117,ce06006e-78a5-4c89-b819-5c867410e117,2019-04-01T09:51:46.1070000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/ce06006e-78a5-4c89-b819-5c867410e117,tweede_kamer_documents\ce06006e-78a5-4c89-b819-5c867410e117_ce06006e-78a5-4c89-b819-5c867410e117.bin
089995d5-3d4a-4640-9320-c159ef63d80a,089995d5-3d4a-4640-9320-c159ef63d80a,2019-04-01T09:52:05.7170000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/089995d5-3d4a-4640-9320-c159ef63d80a,tweede_kamer_documents\089995d5-3d4a-4640-9320-c159ef63d80a_089995d5-3d4a-4640-9320-c159ef63d80a.bin
84703c11-2f90-4614-acb0-0d7062a2784f,84703c11-2f90-4614-acb0-0d7062a2784f,2019-04-01T09:52:15.3870000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/84703c11-2f90-4614-acb0-0d7062a2784f,tweede_kamer_documents\84703c11-2f90-4614-acb0-0d7062a2784f_84703c11-2f90-4614-acb0-0d7062a2784f.bin
5af29624-2a70-4cbc-ab5b-dee0465daaf6,5af29624-2a70-4cbc-ab5b-dee0465daaf6,2019-04-01T09:52:26.2770000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/5af29624-2a70-4cbc-ab5b-dee0465daaf6,tweede_kamer_documents\5af29624-2a70-4cbc-ab5b-dee0465daaf6_5af29624-2a70-4cbc-ab5b-dee0465daaf6.bin
c20da7d0-34aa-4435-8c1c-1b1cee9bfb86,c20da7d0-34aa-4435-8c1c-1b1cee9bfb86,2019-04-01T09:52:34.9030000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/c20da7d0-34aa-4435-8c1c-1b1cee9bfb86,tweede_kamer_documents\c20da7d0-34aa-4435-8c1c-1b1cee9bfb86_c20da7d0-34aa-4435-8c1c-1b1cee9bfb86.bin
50de254e-92ba-4197-b59e-154f37327e94,50de254e-92ba-4197-b59e-154f37327e94,2019-04-01T09:52:46.5770000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/50de254e-92ba-4197-b59e-154f37327e94,tweede_kamer_documents\50de254e-92ba-4197-b59e-154f37327e94_50de254e-92ba-4197-b59e-154f37327e94.bin
f0ea5156-2044-426a-8a32-41893f8dc2ac,f0ea5156-2044-426a-8a32-41893f8dc2ac,2019-04-01T09:52:55.9030000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/f0ea5156-2044-426a-8a32-41893f8dc2ac,tweede_kamer_documents\f0ea5156-2044-426a-8a32-41893f8dc2ac_f0ea5156-2044-426a-8a32-41893f8dc2ac.bin
f78e208c-bc91-43f7-bb01-9265b762df04,f78e208c-bc91-43f7-bb01-9265b762df04,2019-04-01T09:53:06.3400000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/f78e208c-bc91-43f7-bb01-9265b762df04,tweede_kamer_documents\f78e208c-bc91-43f7-bb01-9265b762df04_f78e208c-bc91-43f7-bb01-9265b762df04.bin
9186f0ff-66d8-419e-8a5d-e3ad41d5d828,9186f0ff-66d8-419e-8a5d-e3ad41d5d828,2019-04-01T10:26:30.8400000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/9186f0ff-66d8-419e-8a5d-e3ad41d5d828,tweede_kamer_documents\9186f0ff-66d8-419e-8a5d-e3ad41d5d828_9186f0ff-66d8-419e-8a5d-e3ad41d5d828.bin
68c120da-cba1-4cb3-bd46-fcd91f9f4f0a,68c120da-cba1-4cb3-bd46-fcd91f9f4f0a,2019-04-01T10:26:41.1830000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/68c120da-cba1-4cb3-bd46-fcd91f9f4f0a,tweede_kamer_documents\68c120da-cba1-4cb3-bd46-fcd91f9f4f0a_68c120da-cba1-4cb3-bd46-fcd91f9f4f0a.bin
90b0f20e-d427-469f-b878-6d16c3d77697,90b0f20e-d427-469f-b878-6d16c3d77697,2019-04-01T10:26:50.5270000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/90b0f20e-d427-469f-b878-6d16c3d77697,tweede_kamer_documents\90b0f20e-d427-469f-b878-6d16c3d77697_90b0f20e-d427-469f-b878-6d16c3d77697.bin
bd5b5043-67b9-48ab-95ab-dbaa5d1e27dd,bd5b5043-67b9-48ab-95ab-dbaa5d1e27dd,2019-04-01T10:27:00.8870000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/bd5b5043-67b9-48ab-95ab-dbaa5d1e27dd,tweede_kamer_documents\bd5b5043-67b9-48ab-95ab-dbaa5d1e27dd_bd5b5043-67b9-48ab-95ab-dbaa5d1e27dd.bin
045a89c5-1ff5-4c99-8b2b-c497787ef00a,045a89c5-1ff5-4c99-8b2b-c497787ef00a,2019-04-01T10:27:10.2300000Z,https://gegevensmagazijn.tweedekamer.nl/SyncFeed/2.0/Resources/045a89c5-1ff5-4c99-8b2b-c497787ef00a,tweede_kamer_documents\045a89c5-1ff5-4c99-8b2b-c497787ef00a_045a89c5-1ff5-4c99-8b2b-c497787ef00a.bin
